datetime,ghi,temp_air,wind_speed,relative_humidity
2024-01-18 20:30:00+05:30,425.05,28.25,1.37,45.75
2024-01-18 21:30:00+05:30,228.3,27.34,1.29,48.46
2024-01-18 22:30:00+05:30,31.02,24.6,1.19,62.23
2024-01-18 23:30:00+05:30,0.0,23.36,1.2,63.02
2024-01-19 00:30:00+05:30,0.0,22.67,1.06,64.96
2024-01-19 01:30:00+05:30,0.0,22.05,0.92,66.99
2024-01-19 02:30:00+05:30,0.0,21.42,0.94,69.63
2024-01-19 03:30:00+05:30,0.0,20.47,1.15,75.3
2024-01-19 04:30:00+05:30,0.0,19.69,1.42,81.56
2024-01-19 05:30:00+05:30,0.0,18.91,1.61,88.47
2024-01-19 06:30:00+05:30,0.0,18.3,1.68,94.59
2024-01-19 07:30:00+05:30,0.0,18.06,1.7,98.69
2024-01-19 08:30:00+05:30,0.0,17.89,1.77,100.0
2024-01-19 09:30:00+05:30,0.0,17.74,1.84,100.0
2024-01-19 10:30:00+05:30,0.0,17.64,1.9,100.0
2024-01-19 11:30:00+05:30,20.58,18.48,1.87,100.0
2024-01-19 12:30:00+05:30,191.2,21.41,2.72,88.46
2024-01-19 13:30:00+05:30,410.33,23.82,2.88,76.92
2024-01-19 14:30:00+05:30,601.15,25.92,2.92,67.12
2024-01-19 15:30:00+05:30,730.83,27.53,2.81,60.34
2024-01-19 16:30:00+05:30,842.7,28.74,2.53,55.29
2024-01-19 17:30:00+05:30,849.42,29.55,2.16,51.7
2024-01-19 18:30:00+05:30,761.0,29.96,1.76,49.51
2024-01-19 19:30:00+05:30,591.75,29.88,1.61,48.92
2024-01-19 20:30:00+05:30,384.3,29.38,1.69,50.36
2024-01-19 21:30:00+05:30,193.23,28.38,1.57,54.31
2024-01-19 22:30:00+05:30,28.8,25.51,1.36,70.31
2024-01-19 23:30:00+05:30,0.0,24.02,1.42,73.59
2024-01-20 00:30:00+05:30,0.0,23.08,1.58,77.62
2024-01-20 01:30:00+05:30,0.0,22.24,1.86,82.45
2024-01-20 02:30:00+05:30,0.0,21.52,2.15,86.89
2024-01-20 03:30:00+05:30,0.0,20.89,2.33,92.22
2024-01-20 04:30:00+05:30,0.0,20.74,2.53,95.97
2024-01-20 05:30:00+05:30,0.0,20.56,2.45,98.62
2024-01-20 06:30:00+05:30,0.0,20.47,2.41,99.52
2024-01-20 07:30:00+05:30,0.0,20.33,2.24,99.91
2024-01-20 08:30:00+05:30,0.0,20.18,2.16,100.0
2024-01-20 09:30:00+05:30,0.0,20.0,2.08,100.0
2024-01-20 10:30:00+05:30,0.0,19.83,2.03,100.0
2024-01-20 11:30:00+05:30,15.88,20.46,2.4,98.22
2024-01-20 12:30:00+05:30,168.43,22.01,3.67,92.01
2024-01-20 13:30:00+05:30,372.08,23.69,4.44,82.33
2024-01-20 14:30:00+05:30,577.85,25.68,4.41,70.58
2024-01-20 15:30:00+05:30,748.6,27.31,4.14,63.25
2024-01-20 16:30:00+05:30,809.05,28.46,3.73,59.0
2024-01-20 17:30:00+05:30,791.78,29.23,3.23,56.43
2024-01-20 18:30:00+05:30,705.6,29.57,2.77,55.2
2024-01-20 19:30:00+05:30,585.85,29.36,2.5,55.54
2024-01-20 20:30:00+05:30,399.05,28.92,2.39,57.19
2024-01-20 21:30:00+05:30,185.48,27.87,2.21,62.29
2024-01-20 22:30:00+05:30,28.83,25.42,1.72,76.75
2024-01-20 23:30:00+05:30,0.0,23.99,1.8,82.35
2024-01-21 00:30:00+05:30,0.0,23.41,1.85,83.85
2024-01-21 01:30:00+05:30,0.0,22.81,2.01,86.24
2024-01-21 02:30:00+05:30,0.0,22.14,2.33,89.28
2024-01-21 03:30:00+05:30,0.0,21.5,2.62,92.21
2024-01-21 04:30:00+05:30,0.0,21.05,2.82,94.24
2024-01-21 05:30:00+05:30,0.0,20.63,2.65,95.93
2024-01-21 06:30:00+05:30,0.0,20.23,2.41,97.02
2024-01-21 07:30:00+05:30,0.0,19.81,2.14,98.17
2024-01-21 08:30:00+05:30,0.0,19.42,2.04,99.29
2024-01-21 09:30:00+05:30,0.0,19.16,2.12,99.79
2024-01-21 10:30:00+05:30,0.0,18.92,2.18,100.0
2024-01-21 11:30:00+05:30,19.7,19.53,2.9,96.4
2024-01-21 12:30:00+05:30,190.18,21.07,4.25,87.06
2024-01-21 13:30:00+05:30,412.45,23.0,4.59,74.92
2024-01-21 14:30:00+05:30,618.35,25.18,4.63,62.99
2024-01-21 15:30:00+05:30,775.45,27.04,4.44,55.34
2024-01-21 16:30:00+05:30,855.4,28.48,4.06,50.71
2024-01-21 17:30:00+05:30,862.0,29.46,3.55,47.88
2024-01-21 18:30:00+05:30,764.58,29.98,3.0,46.27
2024-01-21 19:30:00+05:30,641.12,30.04,2.54,45.94
2024-01-21 20:30:00+05:30,435.98,29.67,2.21,46.89
2024-01-21 21:30:00+05:30,213.75,28.69,1.83,50.43
2024-01-21 22:30:00+05:30,33.8,25.52,1.51,68.51
2024-01-21 23:30:00+05:30,0.0,24.07,1.59,70.65
2024-01-22 00:30:00+05:30,0.0,23.27,1.55,73.11
2024-01-22 01:30:00+05:30,0.0,22.47,1.5,76.62
2024-01-22 02:30:00+05:30,0.0,21.75,1.51,80.13
2024-01-22 03:30:00+05:30,0.0,21.02,1.61,84.04
2024-01-22 04:30:00+05:30,0.0,20.04,1.84,89.77
2024-01-22 05:30:00+05:30,0.0,19.23,1.94,94.37
2024-01-22 06:30:00+05:30,0.0,18.71,1.86,97.73
2024-01-22 07:30:00+05:30,0.0,18.65,1.8,98.36
2024-01-22 08:30:00+05:30,0.0,18.5,1.81,99.53
2024-01-22 09:30:00+05:30,0.0,18.31,1.86,100.0
2024-01-22 10:30:00+05:30,0.0,18.19,1.93,100.0
2024-01-22 11:30:00+05:30,19.33,18.92,2.2,97.82
2024-01-22 12:30:00+05:30,191.4,21.23,3.44,86.0
2024-01-22 13:30:00+05:30,402.98,23.62,3.84,73.11
2024-01-22 14:30:00+05:30,614.8,25.94,3.96,61.7
2024-01-22 15:30:00+05:30,771.38,27.83,3.96,54.05
2024-01-22 16:30:00+05:30,872.85,29.24,3.79,49.38
2024-01-22 17:30:00+05:30,876.7,30.17,3.48,46.5
2024-01-22 18:30:00+05:30,808.38,30.64,3.1,44.77
2024-01-22 19:30:00+05:30,667.72,30.62,2.69,44.41
2024-01-22 20:30:00+05:30,469.62,30.27,2.39,44.92
2024-01-22 21:30:00+05:30,240.6,29.11,1.99,49.01
2024-01-22 22:30:00+05:30,39.75,25.63,1.74,68.66
2024-01-22 23:30:00+05:30,0.0,24.0,1.84,71.84
2024-01-23 00:30:00+05:30,0.0,23.27,1.71,73.76
2024-01-23 01:30:00+05:30,0.0,22.53,1.61,76.65
2024-01-23 02:30:00+05:30,0.0,21.64,1.69,81.02
2024-01-23 03:30:00+05:30,0.0,20.62,1.91,86.51
2024-01-23 04:30:00+05:30,0.0,19.75,2.05,91.09
2024-01-23 05:30:00+05:30,0.0,19.01,1.98,95.28
2024-01-23 06:30:00+05:30,0.0,18.69,1.77,97.16
2024-01-23 07:30:00+05:30,0.0,18.51,1.79,98.02
2024-01-23 08:30:00+05:30,0.0,18.31,1.83,99.05
2024-01-23 09:30:00+05:30,0.0,18.14,1.95,100.0
2024-01-23 10:30:00+05:30,0.0,18.0,2.0,100.0
2024-01-23 11:30:00+05:30,19.23,18.65,2.42,97.12
2024-01-23 12:30:00+05:30,181.62,20.72,3.58,85.35
2024-01-23 13:30:00+05:30,389.42,22.85,3.81,73.45
2024-01-23 14:30:00+05:30,576.12,24.96,3.54,63.29
2024-01-23 15:30:00+05:30,714.05,26.86,3.06,56.54
2024-01-23 16:30:00+05:30,885.83,28.2,2.61,52.96
2024-01-23 17:30:00+05:30,891.53,29.21,2.26,50.25
2024-01-23 18:30:00+05:30,809.78,29.77,1.96,48.38
2024-01-23 19:30:00+05:30,665.58,30.01,1.78,47.08
2024-01-23 20:30:00+05:30,457.0,29.7,1.8,47.74
2024-01-23 21:30:00+05:30,223.5,28.71,1.74,51.52
2024-01-23 22:30:00+05:30,31.8,25.58,1.73,69.95
2024-01-23 23:30:00+05:30,0.0,23.87,1.95,74.68
2024-01-24 00:30:00+05:30,0.0,22.93,1.94,77.6
2024-01-24 01:30:00+05:30,0.0,22.07,1.84,80.85
2024-01-24 02:30:00+05:30,0.0,21.37,1.71,83.41
2024-01-24 03:30:00+05:30,0.0,20.67,1.66,86.33
2024-01-24 04:30:00+05:30,0.0,19.96,1.64,89.42
2024-01-24 05:30:00+05:30,0.0,19.3,1.63,92.51
2024-01-24 06:30:00+05:30,0.0,18.72,1.57,95.65
2024-01-24 07:30:00+05:30,0.0,18.53,1.38,96.41
2024-01-24 08:30:00+05:30,0.0,18.46,1.25,96.58
2024-01-24 09:30:00+05:30,0.0,18.38,1.24,96.84
2024-01-24 10:30:00+05:30,0.0,18.28,1.29,97.24
2024-01-24 11:30:00+05:30,16.4,18.85,1.45,95.65
2024-01-24 12:30:00+05:30,150.73,20.8,2.09,87.54
2024-01-24 13:30:00+05:30,366.0,23.44,1.98,76.56
2024-01-24 14:30:00+05:30,552.72,25.99,1.5,65.71
2024-01-24 15:30:00+05:30,732.2,27.69,1.25,58.58
2024-01-24 16:30:00+05:30,846.05,28.95,1.04,53.74
2024-01-24 17:30:00+05:30,851.28,29.8,0.83,50.38
2024-01-24 18:30:00+05:30,783.97,30.13,0.66,48.6
2024-01-24 19:30:00+05:30,644.7,30.12,0.61,47.75
2024-01-24 20:30:00+05:30,446.73,29.57,0.79,48.88
2024-01-24 21:30:00+05:30,220.1,28.52,1.03,53.03
2024-01-24 22:30:00+05:30,32.83,26.13,1.17,68.87
2024-01-24 23:30:00+05:30,0.0,24.38,1.53,75.95
2024-01-25 00:30:00+05:30,0.0,23.41,1.64,80.28
2024-01-25 01:30:00+05:30,0.0,22.77,1.52,83.13
2024-01-25 02:30:00+05:30,0.0,22.4,1.18,84.33
2024-01-25 03:30:00+05:30,0.0,21.97,0.9,86.11
2024-01-25 04:30:00+05:30,0.0,21.23,1.16,89.67
2024-01-25 05:30:00+05:30,0.0,20.56,1.48,92.16
2024-01-25 06:30:00+05:30,0.0,20.06,1.78,93.98
2024-01-25 07:30:00+05:30,0.0,19.69,1.88,95.21
2024-01-25 08:30:00+05:30,0.0,19.34,1.81,96.11
2024-01-25 09:30:00+05:30,0.0,19.02,1.82,97.07
2024-01-25 10:30:00+05:30,0.0,18.72,1.79,98.23
2024-01-25 11:30:00+05:30,17.73,19.18,2.28,95.49
2024-01-25 12:30:00+05:30,173.38,21.17,3.38,84.39
2024-01-25 13:30:00+05:30,374.98,23.53,3.71,71.89
2024-01-25 14:30:00+05:30,578.45,25.54,3.69,62.53
2024-01-25 15:30:00+05:30,739.78,27.22,3.64,55.34
2024-01-25 16:30:00+05:30,857.1,28.49,3.48,50.32
2024-01-25 17:30:00+05:30,843.3,29.34,3.19,47.22
2024-01-25 18:30:00+05:30,757.0,29.75,2.82,45.49
2024-01-25 19:30:00+05:30,640.8,29.77,2.51,44.73
2024-01-25 20:30:00+05:30,457.05,29.32,2.32,45.13
2024-01-25 21:30:00+05:30,218.38,28.24,2.0,49.24
2024-01-25 22:30:00+05:30,33.62,25.42,1.47,66.86
2024-01-25 23:30:00+05:30,0.0,23.96,1.42,70.18
2024-01-26 00:30:00+05:30,0.0,23.04,1.47,73.01
2024-01-26 01:30:00+05:30,0.0,21.86,1.79,78.09
2024-01-26 02:30:00+05:30,0.0,20.91,2.21,81.15
2024-01-26 03:30:00+05:30,0.0,20.25,2.49,83.75
2024-01-26 04:30:00+05:30,0.0,19.61,2.47,87.93
2024-01-26 05:30:00+05:30,0.0,19.1,2.08,92.04
2024-01-26 06:30:00+05:30,0.0,18.75,2.07,94.33
2024-01-26 07:30:00+05:30,0.0,18.43,2.03,96.23
2024-01-26 08:30:00+05:30,0.0,18.1,1.95,98.5
2024-01-26 09:30:00+05:30,0.0,17.81,2.06,100.0
2024-01-26 10:30:00+05:30,0.0,17.59,2.12,100.0
2024-01-26 11:30:00+05:30,18.48,18.26,2.47,97.84
2024-01-26 12:30:00+05:30,180.88,20.59,3.95,82.92
2024-01-26 13:30:00+05:30,396.98,22.69,4.61,70.57
2024-01-26 14:30:00+05:30,619.53,24.84,4.84,59.87
2024-01-26 15:30:00+05:30,790.9,26.77,4.9,52.07
2024-01-26 16:30:00+05:30,910.05,28.3,4.77,46.61
2024-01-26 17:30:00+05:30,918.0,29.39,4.49,42.78
2024-01-26 18:30:00+05:30,850.08,29.97,4.14,40.25
2024-01-26 19:30:00+05:30,706.42,30.06,3.75,38.6
2024-01-26 20:30:00+05:30,503.85,29.57,3.49,38.38
2024-01-26 21:30:00+05:30,265.73,28.25,2.89,42.27
2024-01-26 22:30:00+05:30,48.33,24.31,2.17,64.39
2024-01-26 23:30:00+05:30,0.0,22.4,2.41,67.86
2024-01-27 00:30:00+05:30,0.0,21.39,2.61,70.21
2024-01-27 01:30:00+05:30,0.0,20.5,2.86,73.21
2024-01-27 02:30:00+05:30,0.0,19.82,3.18,77.23
2024-01-27 03:30:00+05:30,0.0,19.3,3.29,83.84
2024-01-27 04:30:00+05:30,0.0,18.94,2.73,90.78
2024-01-27 05:30:00+05:30,0.0,18.81,2.57,95.53
2024-01-27 06:30:00+05:30,0.0,18.47,2.28,99.44
2024-01-27 07:30:00+05:30,0.0,18.23,2.24,100.0
2024-01-27 08:30:00+05:30,0.0,17.99,2.19,100.0
2024-01-27 09:30:00+05:30,0.0,17.79,2.26,100.0
2024-01-27 10:30:00+05:30,0.0,17.81,2.41,100.0
2024-01-27 11:30:00+05:30,21.3,18.65,3.09,95.39
2024-01-27 12:30:00+05:30,198.88,20.62,4.53,83.91
2024-01-27 13:30:00+05:30,413.08,22.7,5.17,70.69
2024-01-27 14:30:00+05:30,636.6,24.84,5.36,59.14
2024-01-27 15:30:00+05:30,810.7,26.73,5.33,50.42
2024-01-27 16:30:00+05:30,883.17,28.21,5.1,43.84
2024-01-27 17:30:00+05:30,889.72,29.31,4.76,38.99
2024-01-27 18:30:00+05:30,802.33,29.93,4.35,36.14
2024-01-27 19:30:00+05:30,693.08,30.06,4.0,34.64
2024-01-27 20:30:00+05:30,493.85,29.56,3.75,35.23
2024-01-27 21:30:00+05:30,258.17,28.12,3.08,40.64
2024-01-27 22:30:00+05:30,45.1,24.05,2.31,64.03
2024-01-27 23:30:00+05:30,0.0,22.16,2.58,68.96
2024-01-28 00:30:00+05:30,0.0,21.38,2.72,71.63
2024-01-28 01:30:00+05:30,0.0,20.71,2.9,74.77
2024-01-28 02:30:00+05:30,0.0,20.23,3.21,78.07
2024-01-28 03:30:00+05:30,0.0,19.75,3.18,82.74
2024-01-28 04:30:00+05:30,0.0,19.64,3.2,86.93
2024-01-28 05:30:00+05:30,0.0,19.34,3.04,92.29
2024-01-28 06:30:00+05:30,0.0,19.2,2.84,95.01
2024-01-28 07:30:00+05:30,0.0,19.05,2.57,96.87
2024-01-28 08:30:00+05:30,0.0,18.79,2.35,98.8
2024-01-28 09:30:00+05:30,0.0,18.6,2.23,100.0
2024-01-28 10:30:00+05:30,0.0,18.46,2.25,100.0
2024-01-28 11:30:00+05:30,19.62,19.11,2.73,96.23
2024-01-28 12:30:00+05:30,187.85,21.18,4.37,83.06
2024-01-28 13:30:00+05:30,392.25,23.33,5.16,70.64
2024-01-28 14:30:00+05:30,614.47,25.4,5.28,60.77
2024-01-28 15:30:00+05:30,779.33,27.24,5.05,52.67
2024-01-28 16:30:00+05:30,856.72,28.67,4.71,46.47
2024-01-28 17:30:00+05:30,861.8,29.69,4.34,42.26
2024-01-28 18:30:00+05:30,808.58,30.23,4.0,39.83
2024-01-28 19:30:00+05:30,673.7,30.23,3.67,39.06
2024-01-28 20:30:00+05:30,477.55,29.65,3.44,39.98
2024-01-28 21:30:00+05:30,242.98,28.3,2.95,44.88
2024-01-28 22:30:00+05:30,42.38,24.65,2.12,66.57
2024-01-28 23:30:00+05:30,0.0,22.79,2.37,72.4
2024-01-29 00:30:00+05:30,0.0,21.99,2.52,74.36
2024-01-29 01:30:00+05:30,0.0,21.3,2.74,76.37
2024-01-29 02:30:00+05:30,0.0,20.67,3.12,78.99
2024-01-29 03:30:00+05:30,0.0,19.91,3.1,83.39
2024-01-29 04:30:00+05:30,0.0,19.52,3.07,86.75
2024-01-29 05:30:00+05:30,0.0,19.05,2.62,90.65
2024-01-29 06:30:00+05:30,0.0,18.45,2.02,94.63
2024-01-29 07:30:00+05:30,0.0,17.95,1.86,97.9
2024-01-29 08:30:00+05:30,0.0,17.58,1.93,100.0
2024-01-29 09:30:00+05:30,0.0,17.31,1.98,100.0
2024-01-29 10:30:00+05:30,0.0,17.05,2.05,100.0
2024-01-29 11:30:00+05:30,18.17,17.84,2.46,97.76
2024-01-29 12:30:00+05:30,175.4,20.21,4.16,83.69
2024-01-29 13:30:00+05:30,364.33,22.66,4.85,69.81
2024-01-29 14:30:00+05:30,579.1,25.02,4.77,58.84
2024-01-29 15:30:00+05:30,720.75,27.16,4.46,50.74
2024-01-29 16:30:00+05:30,828.97,28.87,3.98,44.68
2024-01-29 17:30:00+05:30,830.47,30.03,3.42,40.2
2024-01-29 18:30:00+05:30,790.75,30.66,2.89,37.32
2024-01-29 19:30:00+05:30,653.15,30.74,2.45,36.03
2024-01-29 20:30:00+05:30,460.95,30.25,2.18,35.99
2024-01-29 21:30:00+05:30,238.4,28.94,1.82,40.07
2024-01-29 22:30:00+05:30,43.67,25.21,1.69,60.1
2024-01-29 23:30:00+05:30,0.0,23.16,1.89,64.25
2024-01-30 00:30:00+05:30,0.0,21.93,1.96,68.04
2024-01-30 01:30:00+05:30,0.0,20.71,2.23,71.33
2024-01-30 02:30:00+05:30,0.0,19.58,2.6,73.74
2024-01-30 03:30:00+05:30,0.0,18.52,2.7,77.47
2024-01-30 04:30:00+05:30,0.0,17.84,2.67,80.71
2024-01-30 05:30:00+05:30,0.0,17.18,2.36,85.27
2024-01-30 06:30:00+05:30,0.0,16.61,2.19,89.55
2024-01-30 07:30:00+05:30,0.0,16.2,2.12,93.58
2024-01-30 08:30:00+05:30,0.0,15.82,2.15,97.3
2024-01-30 09:30:00+05:30,0.0,15.51,2.21,99.89
2024-01-30 10:30:00+05:30,0.0,15.23,2.22,100.0
2024-01-30 11:30:00+05:30,18.3,16.17,2.16,95.82
2024-01-30 12:30:00+05:30,170.23,19.28,3.14,78.8
2024-01-30 13:30:00+05:30,385.02,22.37,3.68,63.61
2024-01-30 14:30:00+05:30,560.67,25.36,3.66,51.95
2024-01-30 15:30:00+05:30,741.17,27.75,3.27,44.32
2024-01-30 16:30:00+05:30,895.05,29.52,2.66,39.37
2024-01-30 17:30:00+05:30,903.22,30.67,2.02,36.64
2024-01-30 18:30:00+05:30,832.08,31.29,1.39,35.4
2024-01-30 19:30:00+05:30,688.7,31.42,0.95,35.0
2024-01-30 20:30:00+05:30,482.25,30.98,0.95,35.78
2024-01-30 21:30:00+05:30,248.12,29.85,1.1,39.8
2024-01-30 22:30:00+05:30,45.35,26.44,1.33,58.23
2024-01-30 23:30:00+05:30,0.0,24.51,1.55,63.46
2024-01-31 00:30:00+05:30,0.0,23.57,1.58,67.0
2024-01-31 01:30:00+05:30,0.0,22.7,1.63,71.0
2024-01-31 02:30:00+05:30,0.0,22.03,1.55,74.03
2024-01-31 03:30:00+05:30,0.0,21.63,1.27,75.61
2024-01-31 04:30:00+05:30,0.0,21.3,0.88,76.58
2024-01-31 05:30:00+05:30,0.0,20.59,0.97,79.76
2024-01-31 06:30:00+05:30,0.0,19.31,1.49,86.43
2024-01-31 07:30:00+05:30,0.0,18.44,1.77,91.09
2024-01-31 08:30:00+05:30,0.0,18.22,1.84,93.09
2024-01-31 09:30:00+05:30,0.0,17.97,1.85,95.28
2024-01-31 10:30:00+05:30,0.0,17.68,1.83,98.23
2024-01-31 11:30:00+05:30,19.25,18.48,2.07,95.55
2024-01-31 12:30:00+05:30,178.57,21.07,3.07,84.35
2024-01-31 13:30:00+05:30,405.0,23.75,2.96,72.43
2024-01-31 14:30:00+05:30,627.12,26.16,2.44,62.15
2024-01-31 15:30:00+05:30,730.92,28.3,1.88,53.53
2024-01-31 16:30:00+05:30,822.9,30.01,1.25,46.66
2024-01-31 17:30:00+05:30,837.28,31.21,0.55,41.46
2024-01-31 18:30:00+05:30,770.33,31.84,0.24,38.2
2024-01-31 19:30:00+05:30,661.2,31.9,0.87,36.86
2024-01-31 20:30:00+05:30,464.77,31.38,1.53,37.49
2024-01-31 21:30:00+05:30,234.23,30.12,1.93,41.53
2024-01-31 22:30:00+05:30,44.22,26.32,1.95,63.91
2024-01-31 23:30:00+05:30,0.0,24.06,2.33,71.42
2024-02-01 00:30:00+05:30,0.0,23.01,2.39,75.71
2024-02-01 01:30:00+05:30,0.0,22.12,2.33,80.54
2024-02-01 02:30:00+05:30,0.0,21.35,2.2,85.56
2024-02-01 03:30:00+05:30,0.0,20.69,2.01,90.14
2024-02-01 04:30:00+05:30,0.0,20.19,1.76,93.32
2024-02-01 05:30:00+05:30,0.0,19.87,1.43,95.35
2024-02-01 06:30:00+05:30,0.0,19.8,1.03,95.47
2024-02-01 07:30:00+05:30,0.0,19.66,0.71,95.77
2024-02-01 08:30:00+05:30,0.0,19.41,0.69,96.55
2024-02-01 09:30:00+05:30,0.0,19.08,1.0,97.78
2024-02-01 10:30:00+05:30,0.0,18.65,1.32,99.59
2024-02-01 11:30:00+05:30,18.4,19.24,1.53,96.27
2024-02-01 12:30:00+05:30,170.93,22.21,1.86,80.68
2024-02-01 13:30:00+05:30,390.38,25.29,1.59,65.66
2024-02-01 14:30:00+05:30,615.85,27.88,1.32,53.55
2024-02-01 15:30:00+05:30,729.67,29.93,1.01,44.99
2024-02-01 16:30:00+05:30,804.3,31.37,0.53,39.48
2024-02-01 17:30:00+05:30,822.67,32.42,0.59,35.51
2024-02-01 18:30:00+05:30,762.35,32.92,1.21,33.64
2024-02-01 19:30:00+05:30,676.92,32.77,1.73,33.62
2024-02-01 20:30:00+05:30,477.35,32.13,2.07,34.5
2024-02-01 21:30:00+05:30,246.85,30.67,2.12,39.04
2024-02-01 22:30:00+05:30,45.83,26.65,2.0,61.98
2024-02-01 23:30:00+05:30,0.0,24.34,2.27,69.63
2024-02-02 00:30:00+05:30,0.0,23.25,2.25,74.05
2024-02-02 01:30:00+05:30,0.0,22.29,2.14,78.6
2024-02-02 02:30:00+05:30,0.0,21.52,1.97,82.87
2024-02-02 03:30:00+05:30,0.0,20.9,1.74,86.25
2024-02-02 04:30:00+05:30,0.0,20.55,1.42,87.73
2024-02-02 05:30:00+05:30,0.0,20.45,1.04,87.35
2024-02-02 06:30:00+05:30,0.0,20.34,0.69,87.14
2024-02-02 07:30:00+05:30,0.0,20.27,0.46,87.04
2024-02-02 08:30:00+05:30,0.0,20.11,0.46,87.21
2024-02-02 09:30:00+05:30,0.0,19.99,0.67,87.06
2024-02-02 10:30:00+05:30,0.0,19.67,0.9,88.27
2024-02-02 11:30:00+05:30,19.33,19.91,1.17,88.92
2024-02-02 12:30:00+05:30,181.23,22.38,1.61,77.3
2024-02-02 13:30:00+05:30,403.75,25.23,1.51,65.87
2024-02-02 14:30:00+05:30,611.92,27.51,1.5,57.62
2024-02-02 15:30:00+05:30,766.42,29.23,1.45,52.43
2024-02-02 16:30:00+05:30,800.38,30.61,1.24,48.32
2024-02-02 17:30:00+05:30,776.15,31.65,0.95,44.8
2024-02-02 18:30:00+05:30,732.72,32.15,0.8,42.56
2024-02-02 19:30:00+05:30,605.25,32.05,0.79,41.5
2024-02-02 20:30:00+05:30,465.5,31.51,0.82,42.16
2024-02-02 21:30:00+05:30,227.55,30.39,0.88,45.85
2024-02-02 22:30:00+05:30,40.22,27.68,0.89,63.94
2024-02-02 23:30:00+05:30,0.0,25.74,1.14,70.28
2024-02-03 00:30:00+05:30,0.0,24.73,1.28,73.97
2024-02-03 01:30:00+05:30,0.0,23.88,1.36,77.07
2024-02-03 02:30:00+05:30,0.0,23.25,1.25,79.01
2024-02-03 03:30:00+05:30,0.0,22.77,0.95,80.74
2024-02-03 04:30:00+05:30,0.0,22.11,1.16,85.55
2024-02-03 05:30:00+05:30,0.0,21.65,1.54,89.24
2024-02-03 06:30:00+05:30,0.0,21.37,1.65,91.81
2024-02-03 07:30:00+05:30,0.0,21.14,1.59,94.35
2024-02-03 08:30:00+05:30,0.0,20.92,1.57,96.2
2024-02-03 09:30:00+05:30,0.0,20.78,1.62,97.39
2024-02-03 10:30:00+05:30,0.0,20.56,1.66,98.85
2024-02-03 11:30:00+05:30,15.38,21.25,2.01,96.36
2024-02-03 12:30:00+05:30,132.77,23.37,2.95,85.61
2024-02-03 13:30:00+05:30,314.7,25.78,3.31,71.76
2024-02-03 14:30:00+05:30,520.15,28.1,3.5,60.0
2024-02-03 15:30:00+05:30,675.85,29.86,3.61,53.12
2024-02-03 16:30:00+05:30,816.28,31.15,3.64,48.48
2024-02-03 17:30:00+05:30,809.55,31.96,3.57,45.2
2024-02-03 18:30:00+05:30,716.0,32.36,3.43,43.08
2024-02-03 19:30:00+05:30,645.55,32.37,3.34,41.63
2024-02-03 20:30:00+05:30,445.65,31.8,3.35,41.58
2024-02-03 21:30:00+05:30,246.1,30.49,3.03,45.19
2024-02-03 22:30:00+05:30,46.83,27.45,1.94,63.32
2024-02-03 23:30:00+05:30,0.0,25.59,2.06,70.62
2024-02-04 00:30:00+05:30,0.0,24.67,2.11,73.13
2024-02-04 01:30:00+05:30,0.0,23.96,2.33,74.11
2024-02-04 02:30:00+05:30,0.0,23.3,2.8,75.27
2024-02-04 03:30:00+05:30,0.0,22.53,3.01,78.56
2024-02-04 04:30:00+05:30,0.0,21.56,2.63,84.11
2024-02-04 05:30:00+05:30,0.0,20.74,2.09,88.78
2024-02-04 06:30:00+05:30,0.0,20.29,1.84,91.41
2024-02-04 07:30:00+05:30,0.0,19.85,1.57,93.71
2024-02-04 08:30:00+05:30,0.0,19.48,1.56,95.56
2024-02-04 09:30:00+05:30,0.0,19.19,1.64,97.43
2024-02-04 10:30:00+05:30,0.0,18.94,1.74,99.39
2024-02-04 11:30:00+05:30,20.0,19.81,2.34,94.97
2024-02-04 12:30:00+05:30,187.4,21.9,3.73,81.06
2024-02-04 13:30:00+05:30,394.67,24.21,4.31,65.37
2024-02-04 14:30:00+05:30,615.78,26.69,4.75,52.0
2024-02-04 15:30:00+05:30,780.75,28.68,4.9,44.99
2024-02-04 16:30:00+05:30,891.95,30.21,4.83,40.75
2024-02-04 17:30:00+05:30,903.08,31.26,4.63,37.73
2024-02-04 18:30:00+05:30,835.4,31.92,4.39,35.15
2024-02-04 19:30:00+05:30,686.2,32.01,4.09,33.67
2024-02-04 20:30:00+05:30,493.38,31.54,3.82,33.37
2024-02-04 21:30:00+05:30,259.38,30.17,3.17,37.0
2024-02-04 22:30:00+05:30,53.22,26.13,2.2,58.99
2024-02-04 23:30:00+05:30,0.0,24.02,2.44,64.67
2024-02-05 00:30:00+05:30,0.0,23.04,2.55,65.94
2024-02-05 01:30:00+05:30,0.0,22.15,2.82,67.61
2024-02-05 02:30:00+05:30,0.0,21.13,3.05,71.71
2024-02-05 03:30:00+05:30,0.0,20.03,2.77,77.01
2024-02-05 04:30:00+05:30,0.0,19.12,2.37,82.1
2024-02-05 05:30:00+05:30,0.0,18.41,2.09,86.35
2024-02-05 06:30:00+05:30,0.0,17.95,1.9,90.15
2024-02-05 07:30:00+05:30,0.0,17.78,1.78,93.23
2024-02-05 08:30:00+05:30,0.0,17.57,1.88,96.87
2024-02-05 09:30:00+05:30,0.0,17.37,1.99,99.81
2024-02-05 10:30:00+05:30,0.0,17.29,2.13,100.0
